time_id,scraping_date,year,quarter,month,day,day_name,is_weekend
4313,2009-02-16,2009,1,2,16,Monday,False
4314,2005-03-02,2005,1,3,2,Wednesday,False
4315,2013-09-05,2013,3,9,5,Thursday,False
4316,2010-12-15,2010,4,12,15,Wednesday,False
4317,1999-04-07,1999,2,4,7,Wednesday,False
4318,2006-07-17,2006,3,7,17,Monday,False
4319,1997-07-29,1997,3,7,29,Tuesday,False
4320,2003-02-05,2003,1,2,5,Wednesday,False
4321,2011-09-20,2011,3,9,20,Tuesday,False
4322,2010-05-27,2010,2,5,27,Thursday,False
4323,2010-04-01,2010,2,4,1,Thursday,False
4324,2011-02-14,2011,1,2,14,Monday,False
4325,2014-12-03,2014,4,12,3,Wednesday,False
4326,2000-04-18,2000,2,4,18,Tuesday,False
4327,2009-03-09,2009,1,3,9,Monday,False
4328,2012-05-11,2012,2,5,11,Friday,False
4329,2016-04-18,2016,2,4,18,Monday,False
4330,1998-10-14,1998,4,10,14,Wednesday,False
4331,2012-08-07,2012,3,8,7,Tuesday,False
4332,2002-02-20,2002,1,2,20,Wednesday,False
4333,2017-02-07,2017,1,2,7,Tuesday,False
4334,1995-03-26,1995,1,3,26,Sunday,True
4335,2015-05-28,2015,2,5,28,Thursday,False
4336,2017-01-11,2017,1,1,11,Wednesday,False
4337,2003-04-24,2003,2,4,24,Thursday,False
4338,2014-04-24,2014,2,4,24,Thursday,False
4339,2009-10-15,2009,4,10,15,Thursday,False
4340,1996-03-28,1996,1,3,28,Thursday,False
4341,2012-02-23,2012,1,2,23,Thursday,False
4342,2006-01-25,2006,1,1,25,Wednesday,False
4343,1997-03-12,1997,1,3,12,Wednesday,False
4344,2007-07-11,2007,3,7,11,Wednesday,False
4345,1996-09-03,1996,3,9,3,Tuesday,False
4346,1998-05-07,1998,2,5,7,Thursday,False
4347,2001-03-29,2001,1,3,29,Thursday,False
4348,1996-04-25,1996,2,4,25,Thursday,False
4349,2009-12-07,2009,4,12,7,Monday,False
4350,1999-09-28,1999,3,9,28,Tuesday,False
4351,2005-02-08,2005,1,2,8,Tuesday,False
4352,1999-10-25,1999,4,10,25,Monday,False
4353,1998-02-19,1998,1,2,19,Thursday,False
4354,2012-11-19,2012,4,11,19,Monday,False
4355,1999-06-02,1999,2,6,2,Wednesday,False
4356,1998-09-16,1998,3,9,16,Wednesday,False
4357,1997-07-28,1997,3,7,28,Monday,False
4358,2005-11-12,2005,4,11,12,Saturday,True
4359,2001-08-21,2001,3,8,21,Tuesday,False
4360,2014-05-22,2014,2,5,22,Thursday,False
4361,2013-09-03,2013,3,9,3,Tuesday,False
4362,2002-03-07,2002,1,3,7,Thursday,False
4363,2001-04-23,2001,2,4,23,Monday,False
4364,2004-01-12,2004,1,1,12,Monday,False
4365,2004-02-24,2004,1,2,24,Tuesday,False
4366,2004-11-01,2004,4,11,1,Monday,False
4367,2014-08-28,2014,3,8,28,Thursday,False
4368,2008-12-30,2008,4,12,30,Tuesday,False
4369,2016-10-06,2016,4,10,6,Thursday,False
4370,2001-06-20,2001,2,6,20,Wednesday,False
4371,2003-07-09,2003,3,7,9,Wednesday,False
4372,2013-04-23,2013,2,4,23,Tuesday,False
4373,1995-06-07,1995,2,6,7,Wednesday,False
4374,2013-05-09,2013,2,5,9,Thursday,False
4375,2013-03-31,2013,1,3,31,Sunday,True
4376,2010-08-17,2010,3,8,17,Tuesday,False
4377,1995-01-13,1995,1,1,13,Friday,False
4378,2013-02-05,2013,1,2,5,Tuesday,False
4379,2013-01-28,2013,1,1,28,Monday,False
4380,1998-01-15,1998,1,1,15,Thursday,False
4381,2008-04-01,2008,2,4,1,Tuesday,False
4382,2004-05-18,2004,2,5,18,Tuesday,False
4383,2016-07-27,2016,3,7,27,Wednesday,False
4384,1998-09-22,1998,3,9,22,Tuesday,False
4385,2000-08-21,2000,3,8,21,Monday,False
4386,2013-10-01,2013,4,10,1,Tuesday,False
4387,2003-11-27,2003,4,11,27,Thursday,False
4388,2014-05-08,2014,2,5,8,Thursday,False
4389,1995-03-02,1995,1,3,2,Thursday,False
4390,1996-11-11,1996,4,11,11,Monday,False
4391,2009-02-20,2009,1,2,20,Friday,False
4392,2011-01-25,2011,1,1,25,Tuesday,False
4393,2008-07-23,2008,3,7,23,Wednesday,False
4394,2009-02-04,2009,1,2,4,Wednesday,False
4395,1999-05-25,1999,2,5,25,Tuesday,False
4396,1999-11-10,1999,4,11,10,Wednesday,False
4397,1999-01-06,1999,1,1,6,Wednesday,False
4398,2012-01-23,2012,1,1,23,Monday,False
4399,1995-04-05,1995,2,4,5,Wednesday,False
4400,1998-11-09,1998,4,11,9,Monday,False
4401,2015-08-31,2015,3,8,31,Monday,False
4402,2017-01-17,2017,1,1,17,Tuesday,False
4403,1995-04-19,1995,2,4,19,Wednesday,False
4404,2007-01-09,2007,1,1,9,Tuesday,False
4405,2013-10-17,2013,4,10,17,Thursday,False
4406,2013-07-15,2013,3,7,15,Monday,False
4407,2014-10-27,2014,4,10,27,Monday,False
4408,2010-11-25,2010,4,11,25,Thursday,False
4409,2000-09-13,2000,3,9,13,Wednesday,False
4410,2006-06-13,2006,2,6,13,Tuesday,False
4411,2012-10-09,2012,4,10,9,Tuesday,False
4412,2008-01-30,2008,1,1,30,Wednesday,False
4413,2017-01-09,2017,1,1,9,Monday,False
4414,2005-11-28,2005,4,11,28,Monday,False
4415,2014-09-24,2014,3,9,24,Wednesday,False
4416,2016-11-02,2016,4,11,2,Wednesday,False
4417,1997-11-12,1997,4,11,12,Wednesday,False
4418,1996-07-03,1996,3,7,3,Wednesday,False
4419,2008-06-03,2008,2,6,3,Tuesday,False
4420,2013-03-26,2013,1,3,26,Tuesday,False
4421,1997-10-23,1997,4,10,23,Thursday,False
4422,2005-03-23,2005,1,3,23,Wednesday,False
4423,2006-09-11,2006,3,9,11,Monday,False
4424,2005-02-23,2005,1,2,23,Wednesday,False
4425,1997-05-22,1997,2,5,22,Thursday,False
4426,2008-01-16,2008,1,1,16,Wednesday,False
4427,2017-04-12,2017,2,4,12,Wednesday,False
4428,2003-11-12,2003,4,11,12,Wednesday,False
4429,2002-11-21,2002,4,11,21,Thursday,False
4430,1997-09-08,1997,3,9,8,Monday,False
4431,2013-10-24,2013,4,10,24,Thursday,False
4432,2003-10-09,2003,4,10,9,Thursday,False
4433,1995-07-04,1995,3,7,4,Tuesday,False
4434,2000-05-02,2000,2,5,2,Tuesday,False
4435,2015-02-24,2015,1,2,24,Tuesday,False
4436,2006-05-11,2006,2,5,11,Thursday,False
4437,2009-07-28,2009,3,7,28,Tuesday,False
4438,1998-08-20,1998,3,8,20,Thursday,False
4439,2012-08-20,2012,3,8,20,Monday,False
4440,2012-02-14,2012,1,2,14,Tuesday,False
4441,2005-03-01,2005,1,3,1,Tuesday,False
4442,2014-07-08,2014,3,7,8,Tuesday,False
4443,2004-11-17,2004,4,11,17,Wednesday,False
4444,2007-05-22,2007,2,5,22,Tuesday,False
4445,2016-01-05,2016,1,1,5,Tuesday,False
4446,2005-11-21,2005,4,11,21,Monday,False
4447,2017-06-14,2017,2,6,14,Wednesday,False
4448,1996-06-13,1996,2,6,13,Thursday,False
4449,1999-01-26,1999,1,1,26,Tuesday,False
4450,2010-02-22,2010,1,2,22,Monday,False
4451,1999-06-01,1999,2,6,1,Tuesday,False
4452,2015-04-15,2015,2,4,15,Wednesday,False
4453,2002-01-29,2002,1,1,29,Tuesday,False
4454,1996-03-13,1996,1,3,13,Wednesday,False
4455,2003-03-13,2003,1,3,13,Thursday,False
4456,2014-05-12,2014,2,5,12,Monday,False
4457,2011-07-04,2011,3,7,4,Monday,False
4458,2004-01-26,2004,1,1,26,Monday,False
4459,2011-06-01,2011,2,6,1,Wednesday,False
4460,2005-10-27,2005,4,10,27,Thursday,False
4461,2007-09-26,2007,3,9,26,Wednesday,False
4462,2008-10-09,2008,4,10,9,Thursday,False
4463,2005-09-13,2005,3,9,13,Tuesday,False
4464,2006-11-06,2006,4,11,6,Monday,False
4465,2006-02-22,2006,1,2,22,Wednesday,False
4466,1996-09-17,1996,3,9,17,Tuesday,False
4467,2017-01-26,2017,1,1,26,Thursday,False
4468,1996-04-11,1996,2,4,11,Thursday,False
4469,2011-04-07,2011,2,4,7,Thursday,False
4470,1996-02-15,1996,1,2,15,Thursday,False
4471,2012-08-21,2012,3,8,21,Tuesday,False
4472,2005-09-06,2005,3,9,6,Tuesday,False
4473,2012-06-19,2012,2,6,19,Tuesday,False
4474,2005-04-27,2005,2,4,27,Wednesday,False
4475,2014-03-07,2014,1,3,7,Friday,False
4476,2003-08-21,2003,3,8,21,Thursday,False
4477,1996-10-24,1996,4,10,24,Thursday,False
4478,2009-08-05,2009,3,8,5,Wednesday,False
4479,2014-10-09,2014,4,10,9,Thursday,False
4480,2000-07-19,2000,3,7,19,Wednesday,False
4481,2001-12-12,2001,4,12,12,Wednesday,False
4482,1997-07-16,1997,3,7,16,Wednesday,False
4483,2002-04-22,2002,2,4,22,Monday,False
4484,2012-03-13,2012,1,3,13,Tuesday,False
4485,2001-07-04,2001,3,7,4,Wednesday,False
4486,1995-05-11,1995,2,5,11,Thursday,False
4487,2008-11-20,2008,4,11,20,Thursday,False
4488,2000-06-06,2000,2,6,6,Tuesday,False
4489,2015-10-03,2015,4,10,3,Saturday,True
4490,1999-06-14,1999,2,6,14,Monday,False
4491,2008-06-10,2008,2,6,10,Tuesday,False
4492,2015-02-11,2015,1,2,11,Wednesday,False
4493,2011-03-17,2011,1,3,17,Thursday,False
4494,1999-11-16,1999,4,11,16,Tuesday,False
4495,2004-03-25,2004,1,3,25,Thursday,False
4496,2015-03-17,2015,1,3,17,Tuesday,False
4497,2013-05-13,2013,2,5,13,Monday,False
4498,2005-06-06,2005,2,6,6,Monday,False
4499,2004-03-24,2004,1,3,24,Wednesday,False
4500,2007-06-06,2007,2,6,6,Wednesday,False
4501,2001-11-07,2001,4,11,7,Wednesday,False
4502,2004-01-14,2004,1,1,14,Wednesday,False
4503,2012-11-15,2012,4,11,15,Thursday,False
4504,1995-05-09,1995,2,5,9,Tuesday,False
4505,2003-07-07,2003,3,7,7,Monday,False
4506,2004-08-22,2004,3,8,22,Sunday,True
4507,2016-03-02,2016,1,3,2,Wednesday,False
4508,2005-07-27,2005,3,7,27,Wednesday,False
4509,2008-12-08,2008,4,12,8,Monday,False
4510,2001-05-22,2001,2,5,22,Tuesday,False
4511,2003-07-23,2003,3,7,23,Wednesday,False
4512,2000-12-28,2000,4,12,28,Thursday,False
4513,2002-02-26,2002,1,2,26,Tuesday,False
4514,1999-02-11,1999,1,2,11,Thursday,False
4515,2011-06-28,2011,2,6,28,Tuesday,False
4516,2004-05-24,2004,2,5,24,Monday,False
4517,1996-05-16,1996,2,5,16,Thursday,False
4518,2009-01-08,2009,1,1,8,Thursday,False
4519,2012-01-26,2012,1,1,26,Thursday,False
4520,1999-03-22,1999,1,3,22,Monday,False
4521,2001-01-16,2001,1,1,16,Tuesday,False
4522,2004-07-07,2004,3,7,7,Wednesday,False
4523,2000-07-24,2000,3,7,24,Monday,False
4524,2016-03-08,2016,1,3,8,Tuesday,False
4525,1998-05-12,1998,2,5,12,Tuesday,False
4526,1997-07-19,1997,3,7,19,Saturday,True
4527,2001-05-15,2001,2,5,15,Tuesday,False
4528,2009-11-02,2009,4,11,2,Monday,False
4529,1998-01-21,1998,1,1,21,Wednesday,False
4530,2002-08-07,2002,3,8,7,Wednesday,False
4531,2001-10-24,2001,4,10,24,Wednesday,False
4532,2014-02-13,2014,1,2,13,Thursday,False
4533,2009-01-15,2009,1,1,15,Thursday,False
4534,2000-06-08,2000,2,6,8,Thursday,False
4535,1999-08-04,1999,3,8,4,Wednesday,False
4536,1995-01-23,1995,1,1,23,Monday,False
4537,2012-09-17,2012,3,9,17,Monday,False
4538,2002-08-13,2002,3,8,13,Tuesday,False
4539,2014-12-23,2014,4,12,23,Tuesday,False
4540,2015-11-18,2015,4,11,18,Wednesday,False
4541,2010-10-21,2010,4,10,21,Thursday,False
4542,2016-04-30,2016,2,4,30,Saturday,True
4543,2013-06-06,2013,2,6,6,Thursday,False
4544,1999-03-24,1999,1,3,24,Wednesday,False
4545,2009-09-29,2009,3,9,29,Tuesday,False
4546,2008-01-17,2008,1,1,17,Thursday,False
4547,2010-01-28,2010,1,1,28,Thursday,False
4548,2001-04-19,2001,2,4,19,Thursday,False
4549,2005-07-14,2005,3,7,14,Thursday,False
4550,2001-12-03,2001,4,12,3,Monday,False
4551,2015-06-23,2015,2,6,23,Tuesday,False
4552,2014-10-23,2014,4,10,23,Thursday,False
4553,2011-01-07,2011,1,1,7,Friday,False
4554,1995-09-26,1995,3,9,26,Tuesday,False
4555,2004-08-17,2004,3,8,17,Tuesday,False
4556,2004-10-30,2004,4,10,30,Saturday,True
4557,2012-06-06,2012,2,6,6,Wednesday,False
4558,2004-10-04,2004,4,10,4,Monday,False
4559,2014-08-11,2014,3,8,11,Monday,False
4560,2004-09-07,2004,3,9,7,Tuesday,False
4561,2008-09-20,2008,3,9,20,Saturday,True
4562,2014-12-15,2014,4,12,15,Monday,False
4563,1998-12-14,1998,4,12,14,Monday,False
4564,2005-09-27,2005,3,9,27,Tuesday,False
4565,2011-10-06,2011,4,10,6,Thursday,False
4566,1995-09-07,1995,3,9,7,Thursday,False
4567,2000-08-10,2000,3,8,10,Thursday,False
4568,1999-11-09,1999,4,11,9,Tuesday,False
4569,2000-09-14,2000,3,9,14,Thursday,False
4570,2008-11-14,2008,4,11,14,Friday,False
4571,2015-09-16,2015,3,9,16,Wednesday,False
4572,1998-09-17,1998,3,9,17,Thursday,False
4573,2006-10-17,2006,4,10,17,Tuesday,False
4574,2007-01-16,2007,1,1,16,Tuesday,False
4575,2010-05-12,2010,2,5,12,Wednesday,False
4576,2009-01-26,2009,1,1,26,Monday,False
4577,1998-08-18,1998,3,8,18,Tuesday,False
4578,1996-10-08,1996,4,10,8,Tuesday,False
4579,2007-11-26,2007,4,11,26,Monday,False
4580,1998-08-05,1998,3,8,5,Wednesday,False
4581,1998-07-18,1998,3,7,18,Saturday,True
4582,2006-06-07,2006,2,6,7,Wednesday,False
4583,2009-10-12,2009,4,10,12,Monday,False
4584,2014-09-15,2014,3,9,15,Monday,False
4585,1995-04-12,1995,2,4,12,Wednesday,False
4586,2012-03-20,2012,1,3,20,Tuesday,False
4587,2013-07-10,2013,3,7,10,Wednesday,False
4588,1995-08-15,1995,3,8,15,Tuesday,False
4589,1998-10-12,1998,4,10,12,Monday,False
4590,2012-09-03,2012,3,9,3,Monday,False
4591,1996-11-21,1996,4,11,21,Thursday,False
4592,1999-09-20,1999,3,9,20,Monday,False
4593,2014-08-26,2014,3,8,26,Tuesday,False
4594,2007-05-19,2007,2,5,19,Saturday,True
4595,2010-02-24,2010,1,2,24,Wednesday,False
4596,2000-05-01,2000,2,5,1,Monday,False
4597,2000-01-04,2000,1,1,4,Tuesday,False
4598,2001-12-17,2001,4,12,17,Monday,False
4599,2015-06-15,2015,2,6,15,Monday,False
4600,2007-06-11,2007,2,6,11,Monday,False
4601,2010-03-08,2010,1,3,8,Monday,False
4602,2014-12-31,2014,4,12,31,Wednesday,False
4603,2008-12-05,2008,4,12,5,Friday,False
4604,1995-09-12,1995,3,9,12,Tuesday,False
4605,2009-07-16,2009,3,7,16,Thursday,False
4606,2003-06-05,2003,2,6,5,Thursday,False
4607,1997-12-03,1997,4,12,3,Wednesday,False
4608,2005-02-14,2005,1,2,14,Monday,False
4609,1997-11-06,1997,4,11,6,Thursday,False
4610,2016-07-19,2016,3,7,19,Tuesday,False
4611,2004-12-02,2004,4,12,2,Thursday,False
4612,2003-06-11,2003,2,6,11,Wednesday,False
4613,2017-05-11,2017,2,5,11,Thursday,False
4614,2014-03-19,2014,1,3,19,Wednesday,False
4615,2014-11-26,2014,4,11,26,Wednesday,False
4616,1998-07-28,1998,3,7,28,Tuesday,False
4617,2002-07-28,2002,3,7,28,Sunday,True
4618,2008-04-10,2008,2,4,10,Thursday,False
4619,1996-03-26,1996,1,3,26,Tuesday,False
4620,2003-07-27,2003,3,7,27,Sunday,True
4621,2010-02-15,2010,1,2,15,Monday,False
4622,2001-12-04,2001,4,12,4,Tuesday,False
4623,2015-08-13,2015,3,8,13,Thursday,False
4624,2004-11-09,2004,4,11,9,Tuesday,False
4625,2001-08-28,2001,3,8,28,Tuesday,False
4626,2000-08-29,2000,3,8,29,Tuesday,False
4627,2016-04-07,2016,2,4,7,Thursday,False
4628,1996-03-02,1996,1,3,2,Saturday,True
4629,2010-08-23,2010,3,8,23,Monday,False
4630,2002-01-23,2002,1,1,23,Wednesday,False
4631,2017-03-22,2017,1,3,22,Wednesday,False
4632,2009-02-23,2009,1,2,23,Monday,False
4633,2016-02-24,2016,1,2,24,Wednesday,False
4634,2010-12-16,2010,4,12,16,Thursday,False
4635,1998-02-16,1998,1,2,16,Monday,False
4636,2012-05-03,2012,2,5,3,Thursday,False
4637,2014-10-29,2014,4,10,29,Wednesday,False
4638,2007-04-18,2007,2,4,18,Wednesday,False
4639,2017-06-23,2017,2,6,23,Friday,False
4640,2004-09-22,2004,3,9,22,Wednesday,False
4641,2015-02-05,2015,1,2,5,Thursday,False
4642,1996-09-25,1996,3,9,25,Wednesday,False
4643,2000-11-27,2000,4,11,27,Monday,False
4644,2012-10-17,2012,4,10,17,Wednesday,False
4645,2011-09-06,2011,3,9,6,Tuesday,False
4646,2005-05-11,2005,2,5,11,Wednesday,False
4647,2008-01-29,2008,1,1,29,Tuesday,False
4648,2002-10-29,2002,4,10,29,Tuesday,False
4649,2002-05-06,2002,2,5,6,Monday,False
4650,2001-09-26,2001,3,9,26,Wednesday,False
4651,2000-11-22,2000,4,11,22,Wednesday,False
4652,2005-06-15,2005,2,6,15,Wednesday,False
4653,2005-07-25,2005,3,7,25,Monday,False
4654,2006-02-27,2006,1,2,27,Monday,False
4655,2007-01-02,2007,1,1,2,Tuesday,False
4656,2016-06-14,2016,2,6,14,Tuesday,False
4657,2006-03-20,2006,1,3,20,Monday,False
4658,2002-10-17,2002,4,10,17,Thursday,False
4659,2004-11-16,2004,4,11,16,Tuesday,False
4660,1996-10-14,1996,4,10,14,Monday,False
4661,2009-02-24,2009,1,2,24,Tuesday,False
4662,2015-04-27,2015,2,4,27,Monday,False
4663,2010-04-07,2010,2,4,7,Wednesday,False
4664,1997-06-25,1997,2,6,25,Wednesday,False
4665,2001-06-19,2001,2,6,19,Tuesday,False
4666,2013-12-17,2013,4,12,17,Tuesday,False
4667,2014-04-22,2014,2,4,22,Tuesday,False
4668,2004-02-04,2004,1,2,4,Wednesday,False
4669,2012-06-21,2012,2,6,21,Thursday,False
4670,1998-11-16,1998,4,11,16,Monday,False
4671,1995-05-30,1995,2,5,30,Tuesday,False
4672,2002-06-19,2002,2,6,19,Wednesday,False
4673,2000-10-11,2000,4,10,11,Wednesday,False
4674,2002-12-11,2002,4,12,11,Wednesday,False
4675,1997-02-26,1997,1,2,26,Wednesday,False
4676,2001-08-07,2001,3,8,7,Tuesday,False
4677,2016-04-26,2016,2,4,26,Tuesday,False
4678,2007-07-04,2007,3,7,4,Wednesday,False
4679,2014-04-08,2014,2,4,8,Tuesday,False
4680,2007-09-04,2007,3,9,4,Tuesday,False
4681,2016-01-26,2016,1,1,26,Tuesday,False
4682,2013-03-12,2013,1,3,12,Tuesday,False
4683,1998-03-24,1998,1,3,24,Tuesday,False
4684,2007-07-21,2007,3,7,21,Saturday,True
4685,2017-02-27,2017,1,2,27,Monday,False
4686,2007-06-26,2007,2,6,26,Tuesday,False
4687,2007-02-15,2007,1,2,15,Thursday,False
4688,2006-05-15,2006,2,5,15,Monday,False
4689,1996-10-29,1996,4,10,29,Tuesday,False
4690,2014-09-01,2014,3,9,1,Monday,False
4691,1999-02-24,1999,1,2,24,Wednesday,False
4692,2009-11-10,2009,4,11,10,Tuesday,False
4693,2006-09-05,2006,3,9,5,Tuesday,False
4694,2003-05-13,2003,2,5,13,Tuesday,False
4695,1999-08-12,1999,3,8,12,Thursday,False
4696,1995-02-25,1995,1,2,25,Saturday,True
4697,1997-09-24,1997,3,9,24,Wednesday,False
4698,2014-09-25,2014,3,9,25,Thursday,False
4699,2006-11-01,2006,4,11,1,Wednesday,False
4700,2015-08-20,2015,3,8,20,Thursday,False
4701,1999-06-09,1999,2,6,9,Wednesday,False
4702,2008-11-27,2008,4,11,27,Thursday,False
4703,2003-01-23,2003,1,1,23,Thursday,False
4704,2003-06-03,2003,2,6,3,Tuesday,False
4705,2003-04-15,2003,2,4,15,Tuesday,False
4706,2014-02-19,2014,1,2,19,Wednesday,False
4707,2016-06-21,2016,2,6,21,Tuesday,False
4708,2003-01-14,2003,1,1,14,Tuesday,False
4709,2005-02-09,2005,1,2,9,Wednesday,False
4710,2008-09-03,2008,3,9,3,Wednesday,False
4711,1997-11-18,1997,4,11,18,Tuesday,False
4712,2010-08-31,2010,3,8,31,Tuesday,False
4713,2012-08-28,2012,3,8,28,Tuesday,False
4714,2003-04-03,2003,2,4,3,Thursday,False
4715,1997-02-11,1997,1,2,11,Tuesday,False
4716,1996-11-30,1996,4,11,30,Saturday,True
4717,2013-05-07,2013,2,5,7,Tuesday,False
4718,2006-08-19,2006,3,8,19,Saturday,True
4719,1999-02-10,1999,1,2,10,Wednesday,False
4720,2010-10-11,2010,4,10,11,Monday,False
4721,2010-01-27,2010,1,1,27,Wednesday,False
4722,2005-02-12,2005,1,2,12,Saturday,True
4723,2012-09-24,2012,3,9,24,Monday,False
4724,2007-05-16,2007,2,5,16,Wednesday,False
4725,2009-03-30,2009,1,3,30,Monday,False
4726,2007-07-23,2007,3,7,23,Monday,False
4727,2015-11-09,2015,4,11,9,Monday,False
4728,1996-03-18,1996,1,3,18,Monday,False
4729,2001-10-25,2001,4,10,25,Thursday,False
4730,2002-05-09,2002,2,5,9,Thursday,False
4731,2001-09-03,2001,3,9,3,Monday,False
4732,2007-11-12,2007,4,11,12,Monday,False
4733,2008-04-15,2008,2,4,15,Tuesday,False
4734,2002-04-10,2002,2,4,10,Wednesday,False
4735,2000-05-10,2000,2,5,10,Wednesday,False
4736,1997-06-04,1997,2,6,4,Wednesday,False
4737,2002-06-10,2002,2,6,10,Monday,False
4738,1997-08-05,1997,3,8,5,Tuesday,False
4739,2012-05-10,2012,2,5,10,Thursday,False
4740,2005-05-07,2005,2,5,7,Saturday,True
4741,1995-08-03,1995,3,8,3,Thursday,False
4742,2012-06-07,2012,2,6,7,Thursday,False
4743,2010-03-19,2010,1,3,19,Friday,False
4744,2002-01-03,2002,1,1,3,Thursday,False
4745,2011-09-21,2011,3,9,21,Wednesday,False
4746,2008-07-03,2008,3,7,3,Thursday,False
4747,2009-04-27,2009,2,4,27,Monday,False
4748,2012-04-23,2012,2,4,23,Monday,False
4749,1999-08-28,1999,3,8,28,Saturday,True
4750,1999-03-02,1999,1,3,2,Tuesday,False
4751,2013-12-05,2013,4,12,5,Thursday,False
4752,2010-03-04,2010,1,3,4,Thursday,False
4753,1998-04-14,1998,2,4,14,Tuesday,False
4754,2013-06-24,2013,2,6,24,Monday,False
4755,2013-01-09,2013,1,1,9,Wednesday,False
4756,1999-03-11,1999,1,3,11,Thursday,False
4757,2009-10-28,2009,4,10,28,Wednesday,False
4758,2001-04-05,2001,2,4,5,Thursday,False
4759,2013-09-26,2013,3,9,26,Thursday,False
4760,1998-11-25,1998,4,11,25,Wednesday,False
4761,2005-04-18,2005,2,4,18,Monday,False
4762,2009-09-08,2009,3,9,8,Tuesday,False
4763,2012-05-28,2012,2,5,28,Monday,False
4764,1995-10-18,1995,4,10,18,Wednesday,False
4765,2015-09-03,2015,3,9,3,Thursday,False
4766,2002-11-18,2002,4,11,18,Monday,False
4767,1998-05-18,1998,2,5,18,Monday,False
4768,2001-05-28,2001,2,5,28,Monday,False
4769,2002-09-17,2002,3,9,17,Tuesday,False
4770,2008-04-03,2008,2,4,3,Thursday,False
4771,2015-06-04,2015,2,6,4,Thursday,False
4772,2009-02-13,2009,1,2,13,Friday,False
4773,1995-09-13,1995,3,9,13,Wednesday,False
4774,2005-10-05,2005,4,10,5,Wednesday,False
4775,1999-09-09,1999,3,9,9,Thursday,False
4776,1995-04-20,1995,2,4,20,Thursday,False
4777,2003-07-24,2003,3,7,24,Thursday,False
4778,2012-04-24,2012,2,4,24,Tuesday,False
4779,2000-02-01,2000,1,2,1,Tuesday,False
4780,2013-09-11,2013,3,9,11,Wednesday,False
4781,1999-03-25,1999,1,3,25,Thursday,False
4782,2014-11-03,2014,4,11,3,Monday,False
4783,2016-11-21,2016,4,11,21,Monday,False
4784,1995-11-20,1995,4,11,20,Monday,False
4785,2000-06-22,2000,2,6,22,Thursday,False
4786,2007-03-14,2007,1,3,14,Wednesday,False
4787,2016-04-25,2016,2,4,25,Monday,False
4788,1998-11-04,1998,4,11,4,Wednesday,False
4789,1996-06-25,1996,2,6,25,Tuesday,False
4790,2017-06-05,2017,2,6,5,Monday,False
4791,2005-02-15,2005,1,2,15,Tuesday,False
4792,2014-05-13,2014,2,5,13,Tuesday,False
4793,2001-02-12,2001,1,2,12,Monday,False
4794,2014-01-09,2014,1,1,9,Thursday,False
4795,2013-06-04,2013,2,6,4,Tuesday,False
4796,2003-01-06,2003,1,1,6,Monday,False
4797,2011-07-11,2011,3,7,11,Monday,False
4798,1995-10-19,1995,4,10,19,Thursday,False
4799,1996-06-12,1996,2,6,12,Wednesday,False
4800,1998-11-23,1998,4,11,23,Monday,False
4801,2009-07-14,2009,3,7,14,Tuesday,False
4802,2008-07-01,2008,3,7,1,Tuesday,False
4803,2003-05-19,2003,2,5,19,Monday,False
4804,2004-03-22,2004,1,3,22,Monday,False
4805,2017-03-08,2017,1,3,8,Wednesday,False
4806,2001-06-18,2001,2,6,18,Monday,False
4807,2004-10-20,2004,4,10,20,Wednesday,False
4808,1999-12-04,1999,4,12,4,Saturday,True
4809,2005-04-20,2005,2,4,20,Wednesday,False
4810,2004-06-23,2004,2,6,23,Wednesday,False
4811,2015-05-13,2015,2,5,13,Wednesday,False
4812,2001-12-10,2001,4,12,10,Monday,False
4813,2015-01-14,2015,1,1,14,Wednesday,False
4814,2006-02-16,2006,1,2,16,Thursday,False
4815,2008-05-14,2008,2,5,14,Wednesday,False
4816,1998-11-12,1998,4,11,12,Thursday,False
4817,1995-11-22,1995,4,11,22,Wednesday,False
4818,2011-03-21,2011,1,3,21,Monday,False
4819,1995-08-14,1995,3,8,14,Monday,False
4820,2014-01-15,2014,1,1,15,Wednesday,False
4821,2016-06-23,2016,2,6,23,Thursday,False
4822,2002-09-03,2002,3,9,3,Tuesday,False
4823,2010-07-14,2010,3,7,14,Wednesday,False
4824,2002-03-18,2002,1,3,18,Monday,False
4825,2004-05-11,2004,2,5,11,Tuesday,False
4826,2012-11-20,2012,4,11,20,Tuesday,False
4827,1997-09-11,1997,3,9,11,Thursday,False
4828,1995-03-15,1995,1,3,15,Wednesday,False
4829,2011-06-13,2011,2,6,13,Monday,False
4830,1998-01-28,1998,1,1,28,Wednesday,False
4831,2005-06-22,2005,2,6,22,Wednesday,False
4832,1997-03-17,1997,1,3,17,Monday,False
4833,2009-01-12,2009,1,1,12,Monday,False
4834,2010-03-03,2010,1,3,3,Wednesday,False
4835,2013-08-20,2013,3,8,20,Tuesday,False
4836,2000-03-15,2000,1,3,15,Wednesday,False
4837,2005-07-12,2005,3,7,12,Tuesday,False
4838,2011-02-22,2011,1,2,22,Tuesday,False
4839,2016-12-15,2016,4,12,15,Thursday,False
4840,2001-11-20,2001,4,11,20,Tuesday,False
4841,2013-07-09,2013,3,7,9,Tuesday,False
4842,2016-11-23,2016,4,11,23,Wednesday,False
4843,2004-04-28,2004,2,4,28,Wednesday,False
